company_id,name,search_rating,review_count,overall_rating,복지/급여,워라밸,사내문화,승진 기회,경영진,기업 추천율,CEO 지지율,성장 가능성,검색기업명
54940,진생바이팜,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,진생바이팜
213475,화옥산업(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,화옥산업
253831,나비드키친웨어(주),2.5,2,2.5,2.5,3.5,3.0,1.5,2.5,0%,0%,0%,나비드키친웨어
62703,예카뱅크(주),3.3,3,3.3,2.0,3.7,4.0,3.3,3.3,67%,33%,0%,카뱅크
329175,경상북도농업기술원,3.6,66,3.6,2.8,4.1,3.1,2.1,3.0,71%,71%,15%,도농
280650,문경레저타운(주),2.0,1,2.0,2.0,4.0,1.0,1.0,1.0,0%,0%,0%,문경레저타운
61952,와이앤바이오(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,와이앤바이오
173143,백산종합건설(주),3.0,1,3.0,4.0,3.0,3.0,3.0,3.0,0%,100%,0%,백산종합건설
327948,(주)월메이드,2.1,15,2.1,2.0,1.9,2.2,2.0,2.1,13%,27%,13%,월메이드
249405,혁성실업(주),2.4,33,2.4,3.2,1.7,1.9,2.0,2.0,18%,39%,12%,혁성
90752,삼원특수지(주),3.0,124,3.0,2.7,3.2,2.5,2.5,2.5,48%,55%,31%,삼원특수지
223261,메이플트리로그코리아용인(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,메이플트리로그코리아용인
252359,(주)한양건설,2.1,23,2.1,1.8,2.2,2.1,2.4,1.7,26%,17%,9%,한양건설
335355,바투기획,1.7,18,1.7,1.4,1.5,2.1,2.1,1.6,11%,22%,6%,바투
444335,(주)히어리스트,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,히어리
159419,(주)프로텍트어베드코리아,2.0,25,2.0,2.0,2.7,1.6,2.1,2.0,24%,28%,8%,프로텍트어베드코리아
163943,(주)원우구조,4.4,7,4.4,3.0,3.1,3.9,4.0,4.0,100%,100%,14%,원우구조
276839,동국엔지니어링(주),5.0,1,5.0,3.0,4.0,4.0,5.0,4.0,100%,100%,0%,동국엔지니어링
176647,삼정주판(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,삼정주판
121368,성흠교역(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,성흠교역
467772,(주)제이엘씨,1.0,1,1.0,1.0,3.0,1.0,3.0,1.0,0%,0%,0%,제이엘씨
295006,울산송정종합조경(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,울산송정종합조경
59663,(주)유창이앤씨,1.7,85,1.7,1.6,1.6,1.7,1.9,1.6,8%,19%,8%,유창이앤씨
201059,휴먼엘지(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,휴먼엘지
429328,피엘에쓰(주),1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0%,0%,0%,피엘에쓰
198568,유진종합건설(주),4.0,1,4.0,2.0,4.0,3.0,3.0,4.0,100%,100%,100%,유진종합건설
350164,(주)범아상사,1.8,24,1.8,2.0,1.5,1.8,1.7,1.6,17%,17%,8%,범아상사
319340,문예원글로피아,1.6,26,1.6,1.7,1.4,2.0,2.3,1.5,19%,23%,4%,예원
62221,(주)오피스디포코리아,2.6,239,2.6,1.9,3.3,2.6,2.6,2.1,22%,28%,11%,오피스디포코리아
425238,(주)케이티에스프린텍,5.0,1,5.0,4.0,5.0,5.0,2.0,5.0,100%,100%,0%,케이티에스프린텍
50849,(주)티엔아이,2.9,39,2.9,2.7,2.8,3.3,2.9,2.3,26%,30%,15%,에스엠텍
207901,엔씨씨디지탈(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,엔씨씨디지탈
213689,효동항업(주),2.7,3,2.7,2.3,2.3,2.0,2.0,1.7,33%,33%,33%,효동항업
273067,덕산건설(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,덕산건설
376839,(주)아프로시스템즈,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,아프로시스템즈
355360,6센스플러스,3.0,2,3.0,2.5,4.0,3.5,3.0,2.5,50%,50%,0%,센스플러스
46757,가나안전자정밀(주),1.9,7,1.9,1.3,1.7,1.9,1.7,1.7,0%,14%,14%,가나안전자정밀
131302,에코시티(주),2.3,3,2.3,3.3,1.7,1.7,2.3,2.7,33%,67%,0%,에코시티
299289,필에스엔에스(주),2.0,1,2.0,2.0,3.0,1.0,3.0,3.0,0%,0%,0%,필에스엔에스
318202,(주)엘라코스메틱,1.8,4,1.8,2.0,2.0,2.0,2.3,2.0,0%,0%,0%,엘라코스메틱
65299,(주)에이비비코리아,3.3,443,3.3,2.9,3.6,3.3,3.0,2.3,57%,37%,17%,비코
347148,(주)케이제이인터내셔널,2.7,10,2.7,2.5,2.7,2.4,2.5,2.9,40%,60%,10%,케이제이인터내셔널
348416,(주)루트비,3.1,44,3.1,3.3,3.2,3.0,3.5,2.6,52%,57%,32%,루트비
226862,녹색농장영농조합법인,4.0,1,4.0,4.0,3.0,5.0,4.0,4.0,100%,100%,0%,녹색농장영농조합법인
341798,(주)케익모아,2.4,7,2.4,2.4,2.6,2.9,2.3,2.3,29%,29%,29%,케익모아
342221,(유)청아실업,2.7,3,2.7,2.7,3.0,1.3,2.0,2.7,0%,67%,0%,청아실업
39619,대영유비텍(주),2.4,70,2.4,1.9,2.9,2.6,2.7,2.2,26%,39%,24%,유비텍
107329,홍성산업(주),3.0,27,3.0,2.8,3.0,2.8,2.9,2.8,37%,48%,22%,홍성산업
73688,삼원피씨비,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0%,0%,0%,삼원피씨비
316134,더원디앤씨(주),1.7,3,1.7,1.3,1.7,2.0,1.7,2.0,33%,33%,0%,더원디앤씨
342388,(주)셀젠텍,2.8,34,2.8,2.7,2.6,2.8,2.8,2.2,35%,35%,12%,비아이티
136437,예공종합건설(주),3.5,2,3.5,3.5,3.5,4.0,3.5,3.5,100%,100%,100%,예공종합건설
163418,영동건설(주),3.3,6,3.3,3.2,2.8,3.2,3.3,3.2,50%,100%,50%,영동건설
356,황태종가식품,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,황태종가식품
343414,동해삼척태백축산농업협동조합,1.2,6,1.2,1.2,1.8,1.2,2.0,1.0,0%,0%,0%,태백축산
134512,에스엠아트컴퍼니(주),1.0,1,1.0,1.0,1.0,3.0,1.0,2.0,0%,0%,0%,에스엠아트
160222,유송타일(주),2.9,11,2.9,3.6,2.8,2.8,3.5,2.6,36%,55%,27%,유송타일
178193,삼공교역(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,삼공교역
88797,사회복지법인어린이재단,3.4,437,3.4,3.3,3.6,3.2,2.5,2.4,64%,39%,18%,사회복지법인어린이재단
161834,아희안(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,아희안
269412,한보엔지니어링(주),2.0,5,2.0,2.2,2.4,1.0,1.4,1.2,0%,20%,0%,한보엔지니어링
385557,(주)더블유더블유디코리아,3.0,19,3.0,2.9,2.4,3.3,3.6,3.2,53%,58%,53%,유디코
125569,대성토건(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,대성토건
78798,(주)제이에스티나,2.2,537,2.2,2.1,2.4,2.0,2.4,1.8,21%,24%,6%,제이에스
315199,에버그린투자파트너스(유),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,에버그린투자파트너스
329219,(주)진성리테일,2.0,13,2.0,1.8,1.8,1.9,2.0,1.8,15%,23%,15%,진성리테일
13236,인지에이엠티(주),2.2,74,2.2,2.2,2.2,2.4,2.7,2.0,18%,38%,7%,에이엠티
69694,(주)신호시스템,2.1,41,2.1,2.6,2.3,2.2,2.6,1.4,7%,7%,5%,신호시스템
288182,(주)큐엘파마,3.6,23,3.6,3.6,3.4,3.1,3.4,3.3,61%,70%,48%,큐엘
324281,(재)경기도농수산진흥원,2.3,33,2.3,2.2,2.6,2.6,2.0,2.0,24%,33%,3%,경기도농수산진흥원
399219,포스트모던,3.0,3,3.0,2.3,3.3,2.7,3.0,2.7,0%,33%,33%,포스트모던
372388,(주)한국웨딩주얼리,3.3,3,3.3,3.0,4.3,4.7,3.0,2.7,67%,67%,33%,한국웨딩주얼리
336647,(주)위제스트,2.2,23,2.2,2.0,2.4,1.8,2.4,1.8,9%,17%,13%,위제스
286923,(주)씨에스켐텍,1.0,2,1.0,1.0,3.0,3.0,1.0,1.0,0%,0%,0%,씨에스켐텍
197407,동인화학(주),2.4,5,2.4,2.0,2.6,2.6,2.2,2.0,20%,40%,20%,동인화학
285020,엔브이에이치오토파트(주),1.3,23,1.3,2.2,1.3,1.6,2.0,1.3,4%,13%,0%,오토파트
52828,(주)코비젼,2.6,258,2.6,2.6,2.5,2.6,2.8,2.1,27%,31%,11%,코비젼
110492,삼양화학실업(주),1.8,46,1.8,2.7,2.9,1.8,1.9,1.5,22%,13%,9%,삼양화학실업
40700,대경산업(주),2.6,7,2.6,1.7,2.3,2.0,2.7,1.9,0%,17%,0%,대경산업
92471,(주)비아이스트라코리아,2.3,55,2.3,2.1,1.9,2.5,2.8,2.1,20%,27%,18%,아이스트
290037,리스텍비즈(주),2.8,19,2.8,2.9,3.3,2.6,2.4,2.6,53%,37%,32%,리스텍비즈
159323,대방스페샬스틸(주),1.4,5,1.4,1.4,1.0,1.0,1.0,1.4,0%,20%,0%,대방스페샬스틸
168983,대아통상(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,대아통상
191461,주신산업개발(주),2.0,2,2.0,1.5,2.0,2.5,3.0,2.5,50%,50%,50%,주신산업
121221,강호종합건설(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,강호종합건설
232352,진백종합건설(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,진백종합건설
69397,썬플라워리조트(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,썬플라워리조트
107305,한도주택건설(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,한도주택
293118,동신유압(주),2.4,52,2.4,2.0,3.1,3.0,3.1,2.1,21%,37%,10%,신유
48719,한국에바라정밀기계(주),3.3,125,3.3,3.6,2.9,2.5,2.9,2.6,54%,50%,34%,에바
124973,한성체리티(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,한성체리티
245277,농업회사법인대영농원(주),4.0,1,4.0,4.0,5.0,4.0,3.0,4.0,100%,100%,100%,농업회사법인대영농원
246052,리소에코텍(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,리소에코텍
63838,(주)엘케이시스템즈,1.0,2,1.0,1.0,3.0,2.5,3.0,2.0,0%,0%,0%,엘케이시스템즈
390982,(주)제이앤비텍스,1.0,5,1.0,1.2,1.0,1.0,2.0,1.4,0%,20%,0%,제이앤비텍
75892,(주)엘엑스판토스,3.4,780,3.4,3.2,3.5,3.3,3.1,2.7,66%,57%,36%,엘엑스
171067,아이넷피드(주),3.0,4,3.0,3.8,3.8,1.3,2.0,3.3,25%,75%,0%,아이넷피드
81691,대한애그리컬쳐,4.0,1,4.0,4.0,2.0,4.0,3.0,4.0,100%,100%,100%,대한애그리컬쳐
291729,지엠종합건설(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,지엠종합건설
323350,제일학원,1.7,50,1.7,1.6,1.4,2.0,2.0,1.6,14%,20%,10%,제일학원
449347,(주)알루뱅크,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,0%,0%,0%,알루뱅크
356355,(주)뉴냅스,3.2,24,3.2,3.5,3.8,3.0,3.4,3.0,54%,58%,46%,뉴냅스
160320,성진레미콘(주),2.4,7,2.4,1.6,1.6,1.7,1.7,1.7,0%,0%,14%,성진레미콘
421988,한국산업안전보건기술원(주),2.0,4,2.0,2.3,3.3,1.5,2.5,1.5,25%,25%,25%,한국산업안전보건기술원
60425,(주)윌비에스엔티,2.5,52,2.5,2.7,2.0,2.4,2.4,2.1,27%,27%,25%,에스엔티
340400,(주)엠플렉스,3.2,6,3.2,3.7,3.7,3.5,3.5,2.8,17%,50%,33%,엠플렉스
161847,초원환경산업(주),5.0,1,5.0,1.0,3.0,5.0,1.0,3.0,0%,100%,0%,초원환경
382887,(주)케이엠아이테크,3.0,1,3.0,5.0,1.0,1.0,2.0,4.0,0%,100%,0%,케이엠아이테크
237190,탐스코리아(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,탐스코리아
251977,하이넷네트웍스(주),2.0,3,2.0,2.0,1.3,1.7,1.7,1.7,0%,0%,0%,하이넷네트웍스
392137,(주)제이제이아이앤티,3.8,9,3.8,3.6,4.7,3.9,4.0,3.8,89%,78%,44%,제이제이아이앤티
12847,한림대학교강남성심병원,2.5,150,2.5,2.4,2.4,2.3,2.2,2.0,21%,23%,11%,일송
103665,동양키친나라(주),4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,100%,100%,100%,동양키친나라
8131,충북개발공사,2.4,16,2.4,1.9,3.1,2.0,2.2,1.7,19%,13%,6%,충북개발공사
271888,어업회사법인간월도어리굴젓사업단(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,간월도어리굴젓
343056,(주)하이텍검사,3.1,7,3.1,3.1,2.7,2.1,3.7,3.1,71%,71%,14%,하이텍검사
323593,에듀토셀,3.5,13,3.5,3.0,3.7,3.5,3.2,3.5,62%,62%,62%,에듀토셀
149505,신영전자통신(주),2.7,3,2.7,1.7,4.0,3.0,2.3,2.7,67%,67%,0%,신영전자
430298,(주)이지종합건설,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0%,0%,0%,이지종합건설
408861,(주)코바엔지니어링,2.0,1,2.0,2.0,3.0,1.0,2.0,1.0,0%,0%,0%,코바엔지니어링
267674,마천스톤(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,마천스톤
367420,세무법인 담솔,3.0,3,3.0,2.0,1.3,2.3,2.3,2.0,0%,67%,33%,세무법인담솔
55666,(주)지일이삼공교육,2.7,120,2.7,2.5,2.6,2.6,2.5,2.2,26%,31%,9%,지일
445580,이앤티스소재(주),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0%,0%,이앤티스소재
